Vendor_ID,Asset,Price,Timestamp,Market,Currency,Volume,Latency_ms,avg_price,deviation,accuracy,is_outlier
Vendor_D,RELIANCE,2495,01-01-2025 12:25,NSE,INR,42365,494,2571.0275,-76.0275,97.04291378,TRUE
Vendor_A,HDFC,1595.66,01-01-2025 12:25,NSE,INR,41290,233,1596.395,-0.735,99.95395876,FALSE
Vendor_B,HDFC,1590.71,01-01-2025 12:25,BSE,INR,42296,291,1596.395,-5.685,99.64388513,TRUE
Vendor_C,HDFC,1600.11,01-01-2025 12:25,BSE,INR,70347,237,1596.395,3.715,99.76728817,FALSE
Vendor_D,HDFC,1599.1,01-01-2025 12:25,NSE,INR,93758,46,1596.395,2.705,99.83055572,FALSE
Vendor_A,ICICI,821.05,01-01-2025 12:25,BSE,INR,50525,388,879.4575,-58.4075,93.35868987,TRUE
Vendor_B,ICICI,899.2,01-01-2025 12:25,NSE,INR,66632,476,879.4575,19.7425,97.75515019,TRUE
Vendor_C,ICICI,899.16,01-01-2025 12:25,NSE,INR,59038,238,879.4575,19.7025,97.75969845,TRUE
Vendor_D,ICICI,898.42,01-01-2025 12:25,NSE,INR,73218,101,879.4575,18.9625,97.84384123,TRUE
Vendor_A,SBIN,605.96,01-01-2025 12:25,NSE,INR,29191,335,606.765,-0.805,99.8673292,FALSE
Vendor_B,SBIN,606.2,01-01-2025 12:25,BSE,INR,69382,271,606.765,-0.565,99.90688322,FALSE
Vendor_C,SBIN,606.89,01-01-2025 12:25,BSE,INR,57109,405,606.765,0.125,99.97939894,FALSE
Vendor_D,SBIN,608.01,01-01-2025 12:25,BSE,INR,19639,224,606.765,1.245,99.79481348,FALSE
Vendor_A,WIPRO,453.36,01-01-2025 12:25,NSE,INR,58393,385,453.1475,0.2125,99.95310578,FALSE
Vendor_B,WIPRO,452.62,01-01-2025 12:25,NSE,INR,98622,187,453.1475,-0.5275,99.88359199,FALSE
Vendor_C,WIPRO,453.17,01-01-2025 12:25,NSE,INR,77499,14,453.1475,0.0225,99.99503473,FALSE
Vendor_D,WIPRO,453.44,01-01-2025 12:25,BSE,INR,4043,131,453.1475,0.2925,99.93545148,FALSE
Vendor_A,LT,3023.67,01-01-2025 12:25,BSE,INR,59642,186,3019.1875,4.4825,99.8515329,FALSE
Vendor_B,LT,3024.49,01-01-2025 12:25,NSE,INR,72250,424,3019.1875,5.3025,99.82437328,TRUE
Vendor_C,LT,3017.14,01-01-2025 12:25,BSE,INR,75606,211,3019.1875,-2.0475,99.93218374,FALSE
Vendor_D,LT,3011.45,01-01-2025 12:25,BSE,INR,90871,94,3019.1875,-7.7375,99.74372244,TRUE
Vendor_A,AXISBANK,987.89,01-01-2025 12:25,BSE,INR,31995,262,987.175,0.715,99.9275711,FALSE
Vendor_B,AXISBANK,987.18,01-01-2025 12:25,BSE,INR,98016,243,987.175,0.005,99.9994935,FALSE
Vendor_C,AXISBANK,986.29,01-01-2025 12:25,NSE,INR,81016,212,987.175,-0.885,99.91035024,FALSE
Vendor_D,AXISBANK,987.34,01-01-2025 12:25,NSE,INR,17652,42,987.175,0.165,99.98328564,FALSE
Vendor_A,MARUTI,10060.39,01-01-2025 12:25,NSE,INR,4589,242,10067.1975,-6.8075,99.93237939,TRUE
Vendor_B,MARUTI,10073.33,01-01-2025 12:25,NSE,INR,99893,482,10067.1975,6.1325,99.93908434,TRUE
Vendor_C,MARUTI,10069.6,01-01-2025 12:25,BSE,INR,60207,380,10067.1975,2.4025,99.97613536,FALSE
Vendor_D,MARUTI,10065.47,01-01-2025 12:25,BSE,INR,91469,381,10067.1975,-1.7275,99.98284031,FALSE
Vendor_A,TCS,3483.87,01-01-2025 12:30,BSE,INR,57494,319,3482.8325,1.0375,99.97021103,FALSE
Vendor_B,TCS,3489.02,01-01-2025 12:30,BSE,INR,13335,370,3482.8325,6.1875,99.82234288,TRUE
Vendor_C,TCS,3479.9,01-01-2025 12:30,BSE,INR,56565,24,3482.8325,-2.9325,99.91580129,FALSE
Vendor_D,TCS,3478.54,01-01-2025 12:30,NSE,INR,24131,188,3482.8325,-4.2925,99.87675261,FALSE
Vendor_A,INFY,1478.87,01-01-2025 12:30,BSE,INR,93676,329,1475.8725,2.9975,99.7968998,FALSE
Vendor_B,INFY,1472.26,01-01-2025 12:30,NSE,INR,37397,262,1475.8725,-3.6125,99.75522953,FALSE
Vendor_C,INFY,1477.15,01-01-2025 12:30,NSE,INR,24503,326,1475.8725,1.2775,99.91344103,FALSE
Vendor_D,INFY,1475.21,01-01-2025 12:30,NSE,INR,87888,425,1475.8725,-0.6625,99.9551113,FALSE
Vendor_A,RELIANCE,2610,01-01-2025 12:30,NSE,INR,62714,386,2489.085,120.915,95.14219081,TRUE
Vendor_B,RELIANCE,2448.18,01-01-2025 12:30,BSE,INR,56979,96,2489.085,-40.905,98.35662502,TRUE
Vendor_C,RELIANCE,2451.33,01-01-2025 12:30,BSE,INR,29977,209,2489.085,-37.755,98.48317755,TRUE
Vendor_D,RELIANCE,2446.83,01-01-2025 12:30,BSE,INR,73144,470,2489.085,-42.255,98.30238823,TRUE
Vendor_A,HDFC,1552.51,01-01-2025 12:30,BSE,INR,87993,140,1552.605,-0.095,99.99388125,FALSE
Vendor_B,HDFC,1551.81,01-01-2025 12:30,BSE,INR,97454,110,1552.605,-0.795,99.94879573,FALSE
Vendor_C,HDFC,1554.94,01-01-2025 12:30,NSE,INR,66093,300,1552.605,2.335,99.84960759,FALSE
Vendor_D,HDFC,1551.16,01-01-2025 12:30,NSE,INR,91841,231,1552.605,-1.445,99.90693061,FALSE
Vendor_A,ICICI,895.64,01-01-2025 12:30,NSE,INR,48855,28,894.885,0.755,99.91563162,FALSE
Vendor_B,ICICI,896.68,01-01-2025 12:30,BSE,INR,88470,123,894.885,1.795,99.79941557,FALSE
Vendor_C,ICICI,893.53,01-01-2025 12:30,BSE,INR,68719,85,894.885,-1.355,99.8485839,FALSE
Vendor_D,ICICI,893.69,01-01-2025 12:30,BSE,INR,12528,214,894.885,-1.195,99.86646329,FALSE
Vendor_A,SBIN,606.75,01-01-2025 12:30,BSE,INR,65974,50,606.8375,-0.0875,99.98558098,FALSE
Vendor_B,SBIN,607.47,01-01-2025 12:30,BSE,INR,88259,279,606.8375,0.6325,99.89577111,FALSE
Vendor_C,SBIN,605.67,01-01-2025 12:30,BSE,INR,36105,72,606.8375,-1.1675,99.80760912,FALSE
Vendor_D,SBIN,607.46,01-01-2025 12:30,BSE,INR,68232,300,606.8375,0.6225,99.897419,FALSE
Vendor_A,WIPRO,460.68,01-01-2025 12:30,BSE,INR,77218,257,458.8525,1.8275,99.60172387,FALSE
Vendor_B,WIPRO,458.9,01-01-2025 12:30,BSE,INR,78912,162,458.8525,0.0475,99.98964809,FALSE
Vendor_C,WIPRO,458.16,01-01-2025 12:30,BSE,INR,9563,199,458.8525,-0.6925,99.84908004,FALSE
Vendor_D,WIPRO,457.67,01-01-2025 12:30,NSE,INR,34625,353,458.8525,-1.1825,99.74229191,FALSE
Vendor_A,LT,2892.79,01-01-2025 12:30,BSE,INR,89950,296,2891.3525,1.4375,99.95028278,FALSE
Vendor_B,LT,2890.82,01-01-2025 12:30,BSE,INR,4555,252,2891.3525,-0.5325,99.98158301,FALSE
Vendor_C,LT,2888.9,01-01-2025 12:30,BSE,INR,87515,16,2891.3525,-2.4525,99.9151781,FALSE
Vendor_D,LT,2892.9,01-01-2025 12:30,NSE,INR,44974,248,2891.3525,1.5475,99.94647833,FALSE
Vendor_A,AXISBANK,1003.08,01-01-2025 12:30,BSE,INR,64847,182,1004.465,-1.385,99.86211565,FALSE
Vendor_B,AXISBANK,1004.07,01-01-2025 12:30,BSE,INR,76119,343,1004.465,-0.395,99.96067558,FALSE
Vendor_C,AXISBANK,1005.41,01-01-2025 12:30,NSE,INR,46062,288,1004.465,0.945,99.90592007,FALSE
Vendor_D,AXISBANK,1005.3,01-01-2025 12:30,BSE,INR,83266,428,1004.465,0.835,99.91687117,FALSE
Vendor_A,MARUTI,9971.06,01-01-2025 12:30,NSE,INR,11789,329,10158.565,-187.505,98.15421765,TRUE
Vendor_B,MARUTI,10678.32,01-01-2025 12:30,NSE,INR,73176,278,10158.565,519.755,94.88357854,TRUE
Vendor_C,MARUTI,9989.56,01-01-2025 12:30,BSE,INR,45878,200,10158.565,-169.005,98.33632998,TRUE
Vendor_D,MARUTI,9995.32,01-01-2025 12:30,NSE,INR,26293,286,10158.565,-163.245,98.39303091,TRUE
Vendor_A,TCS,3494.12,01-01-2025 12:35,NSE,INR,32221,85,3560.765,-66.645,98.12835163,TRUE
Vendor_B,TCS,3489.05,01-01-2025 12:35,BSE,INR,65526,297,3560.765,-71.715,97.9859665,TRUE
Vendor_C,TCS,3490.63,01-01-2025 12:35,NSE,INR,66521,132,3560.765,-70.135,98.03033899,TRUE
Vendor_D,TCS,3769.26,01-01-2025 12:35,BSE,INR,86815,82,3560.765,208.495,94.14465712,TRUE
Vendor_A,INFY,1503.57,01-01-2025 12:35,NSE,INR,96443,99,1501.3925,2.1775,99.85496797,FALSE
Vendor_B,INFY,1505.33,01-01-2025 12:35,NSE,INR,7895,324,1501.3925,3.9375,99.73774346,FALSE
Vendor_C,INFY,1495.62,01-01-2025 12:35,BSE,INR,11666,464,1501.3925,-5.7725,99.61552359,TRUE
Vendor_D,INFY,1501.05,01-01-2025 12:35,BSE,INR,68280,52,1501.3925,-0.3425,99.97718784,FALSE
Vendor_A,RELIANCE,2485.3,01-01-2025 12:35,NSE,INR,68298,36,2397.96,87.34,96.35773741,TRUE
Vendor_B,RELIANCE,2483.45,01-01-2025 12:35,BSE,INR,99231,167,2397.96,85.49,96.43488632,TRUE
Vendor_C,RELIANCE,2133.97,01-01-2025 12:35,BSE,INR,59569,207,2397.96,-263.99,88.99105907,TRUE
Vendor_D,RELIANCE,2489.12,01-01-2025 12:35,NSE,INR,79436,124,2397.96,91.16,96.19843534,TRUE
Vendor_A,HDFC,1584.71,01-01-2025 12:35,NSE,INR,31249,471,1586.5825,-1.8725,99.88197903,FALSE
Vendor_B,HDFC,1585.67,01-01-2025 12:35,NSE,INR,11894,102,1586.5825,-0.9125,99.94248644,FALSE
Vendor_C,HDFC,1590.23,01-01-2025 12:35,NSE,INR,54455,211,1586.5825,3.6475,99.77010335,FALSE
Vendor_D,HDFC,1585.72,01-01-2025 12:35,BSE,INR,28339,362,1586.5825,-0.8625,99.94563787,FALSE
Vendor_A,ICICI,900.09,01-01-2025 12:35,BSE,INR,20775,347,899.5625,0.5275,99.94136038,FALSE
Vendor_B,ICICI,900.8,01-01-2025 12:35,BSE,INR,41441,281,899.5625,1.2375,99.86243313,FALSE
Vendor_C,ICICI,899.15,01-01-2025 12:35,BSE,INR,21191,103,899.5625,-0.4125,99.95414438,FALSE
Vendor_D,ICICI,898.21,01-01-2025 12:35,NSE,INR,1345,202,899.5625,-1.3525,99.84964913,FALSE
Vendor_A,SBIN,593.88,01-01-2025 12:35,BSE,INR,53626,342,594.3875,-0.5075,99.91461799,FALSE
Vendor_B,SBIN,595.19,01-01-2025 12:35,BSE,INR,79717,272,594.3875,0.8025,99.86498707,FALSE
Vendor_C,SBIN,594.68,01-01-2025 12:35,BSE,INR,66236,144,594.3875,0.2925,99.95078968,FALSE
Vendor_D,SBIN,593.8,01-01-2025 12:35,NSE,INR,97502,168,594.3875,-0.5875,99.90115876,FALSE
Vendor_A,WIPRO,452.18,01-01-2025 12:35,BSE,INR,82861,304,452.3225,-0.1425,99.96849593,FALSE
Vendor_B,WIPRO,453.68,01-01-2025 12:35,NSE,INR,78555,329,452.3225,1.3575,99.69988227,FALSE
Vendor_C,WIPRO,452.99,01-01-2025 12:35,BSE,INR,87832,12,452.3225,0.6675,99.8524283,FALSE
Vendor_D,WIPRO,450.44,01-01-2025 12:35,NSE,INR,61432,482,452.3225,-1.8825,99.58381465,FALSE
Vendor_A,LT,2987.72,01-01-2025 12:35,BSE,INR,98124,330,2981.97,5.75,99.80717445,TRUE
Vendor_B,LT,2971.35,01-01-2025 12:35,BSE,INR,93870,145,2981.97,-10.62,99.6438596,TRUE
Vendor_C,LT,2978.61,01-01-2025 12:35,NSE,INR,89063,94,2981.97,-3.36,99.88732281,FALSE
Vendor_D,LT,2990.2,01-01-2025 12:35,BSE,INR,57565,188,2981.97,8.23,99.72400795,TRUE
Vendor_A,AXISBANK,991.13,01-01-2025 12:35,NSE,INR,79803,295,1021.57,-30.44,97.02027272,TRUE
Vendor_B,AXISBANK,991.2,01-01-2025 12:35,NSE,INR,71547,377,1021.57,-30.37,97.02712492,TRUE
Vendor_C,AXISBANK,991.43,01-01-2025 12:35,NSE,INR,51009,208,1021.57,-30.14,97.04963928,TRUE
Vendor_D,AXISBANK,1112.52,01-01-2025 12:35,NSE,INR,27356,341,1021.57,90.95,91.09703691,TRUE
Vendor_A,MARUTI,9960.14,01-01-2025 12:35,BSE,INR,94339,59,9952.33,7.81,99.92152591,TRUE
Vendor_B,MARUTI,9946.81,01-01-2025 12:35,NSE,INR,76017,61,9952.33,-5.52,99.9445356,TRUE
Vendor_C,MARUTI,9961.89,01-01-2025 12:35,NSE,INR,30117,465,9952.33,9.56,99.90394209,TRUE
Vendor_D,MARUTI,9940.48,01-01-2025 12:35,BSE,INR,30644,443,9952.33,-11.85,99.8809324,TRUE
Vendor_A,TCS,3551.69,01-01-2025 12:40,BSE,INR,39170,459,3553.0625,-1.3725,99.96137135,FALSE
Vendor_B,TCS,3553.92,01-01-2025 12:40,NSE,INR,83543,471,3553.0625,0.8575,99.97586589,FALSE
Vendor_C,TCS,3560.6,01-01-2025 12:40,NSE,INR,80230,86,3553.0625,7.5375,99.78785907,TRUE
Vendor_D,TCS,3546.04,01-01-2025 12:40,NSE,INR,81636,450,3553.0625,-7.0225,99.8023536,TRUE
Vendor_A,INFY,1500.86,01-01-2025 12:40,NSE,INR,12128,439,1501.8925,-1.0325,99.9312534,FALSE
Vendor_B,INFY,1502.29,01-01-2025 12:40,BSE,INR,46219,98,1501.8925,0.3975,99.97353339,FALSE
Vendor_C,INFY,1500.27,01-01-2025 12:40,NSE,INR,60481,339,1501.8925,-1.6225,99.89196963,FALSE
Vendor_D,INFY,1504.15,01-01-2025 12:40,NSE,INR,86011,276,1501.8925,2.2575,99.84968964,FALSE
Vendor_A,RELIANCE,2512.21,01-01-2025 12:40,NSE,INR,99900,308,2509.905,2.305,99.90816385,FALSE
Vendor_B,RELIANCE,2505.34,01-01-2025 12:40,NSE,INR,32260,478,2509.905,-4.565,99.81812061,FALSE
Vendor_C,RELIANCE,2514.88,01-01-2025 12:40,NSE,INR,24463,263,2509.905,4.975,99.80178533,FALSE
Vendor_D,RELIANCE,2507.19,01-01-2025 12:40,BSE,INR,5257,99,2509.905,-2.715,99.89182858,FALSE
Vendor_A,HDFC,1590.96,01-01-2025 12:40,NSE,INR,43983,271,1593.78,-2.82,99.82306215,FALSE
Vendor_B,HDFC,1596.48,01-01-2025 12:40,BSE,INR,23668,466,1593.78,2.7,99.83059142,FALSE
Vendor_C,HDFC,1592.04,01-01-2025 12:40,BSE,INR,55469,134,1593.78,-1.74,99.89082558,FALSE
Vendor_D,HDFC,1595.64,01-01-2025 12:40,NSE,INR,58571,195,1593.78,1.86,99.88329631,FALSE
Vendor_A,ICICI,904.67,01-01-2025 12:40,BSE,INR,58586,33,905.97,-1.3,99.85650739,FALSE
Vendor_B,ICICI,906.51,01-01-2025 12:40,NSE,INR,85263,415,905.97,0.54,99.94039538,FALSE
Vendor_C,ICICI,905.3,01-01-2025 12:40,BSE,INR,96414,497,905.97,-0.67,99.92604612,FALSE
Vendor_D,ICICI,907.4,01-01-2025 12:40,BSE,INR,76384,372,905.97,1.43,99.84215813,FALSE
Vendor_A,SBIN,612.4,01-01-2025 12:40,NSE,INR,94768,322,611.1575,1.2425,99.79669725,FALSE
Vendor_B,SBIN,610.92,01-01-2025 12:40,BSE,INR,2624,117,611.1575,-0.2375,99.96113931,FALSE
Vendor_C,SBIN,610.74,01-01-2025 12:40,NSE,INR,75090,393,611.1575,-0.4175,99.931687,FALSE
Vendor_D,SBIN,610.57,01-01-2025 12:40,BSE,INR,84936,59,611.1575,-0.5875,99.90387093,FALSE
Vendor_A,WIPRO,460.38,01-01-2025 12:40,BSE,INR,27060,240,459.965,0.415,99.90977574,FALSE
Vendor_B,WIPRO,459.88,01-01-2025 12:40,BSE,INR,61598,65,459.965,-0.085,99.98152033,FALSE
Vendor_C,WIPRO,459.36,01-01-2025 12:40,NSE,INR,88982,141,459.965,-0.605,99.86846825,FALSE
Vendor_D,WIPRO,460.24,01-01-2025 12:40,BSE,INR,22560,198,459.965,0.275,99.94021284,FALSE
Vendor_A,LT,3020.56,01-01-2025 12:40,BSE,INR,89566,448,3023.415,-2.855,99.90557036,FALSE
Vendor_B,LT,3034.78,01-01-2025 12:40,NSE,INR,85116,30,3023.415,11.365,99.62410056,TRUE
Vendor_C,LT,3022.99,01-01-2025 12:40,NSE,INR,71440,187,3023.415,-0.425,99.98594305,FALSE
Vendor_D,LT,3015.33,01-01-2025 12:40,NSE,INR,67926,378,3023.415,-8.085,99.73258716,TRUE
Vendor_A,AXISBANK,1009.85,01-01-2025 12:40,BSE,INR,9894,482,1035.48,-25.63,97.52481941,TRUE
Vendor_B,AXISBANK,1119.22,01-01-2025 12:40,BSE,INR,85919,121,1035.48,83.74,91.91292927,TRUE
Vendor_C,AXISBANK,1008.88,01-01-2025 12:40,BSE,INR,50876,44,1035.48,-26.6,97.43114304,TRUE
Vendor_D,AXISBANK,1003.97,01-01-2025 12:40,BSE,INR,35806,241,1035.48,-31.51,96.95696682,TRUE
Vendor_A,MARUTI,10031.61,01-01-2025 12:40,NSE,INR,25285,120,10014.0925,17.5175,99.82507152,TRUE
Vendor_B,MARUTI,10034.17,01-01-2025 12:40,NSE,INR,42281,292,10014.0925,20.0775,99.79950754,TRUE
Vendor_C,MARUTI,9995.62,01-01-2025 12:40,BSE,INR,81842,317,10014.0925,-18.4725,99.81553496,TRUE
Vendor_D,MARUTI,9994.97,01-01-2025 12:40,BSE,INR,60191,474,10014.0925,-19.1225,99.8090441,TRUE
Vendor_A,TCS,3496.48,01-01-2025 12:45,BSE,INR,86790,388,3491.615,4.865,99.8606662,FALSE
Vendor_B,TCS,3496.85,01-01-2025 12:45,BSE,INR,59650,262,3491.615,5.235,99.85006938,TRUE
Vendor_C,TCS,3492.79,01-01-2025 12:45,BSE,INR,97773,328,3491.615,1.175,99.96634795,FALSE
Vendor_D,TCS,3480.34,01-01-2025 12:45,BSE,INR,99531,362,3491.615,-11.275,99.67708353,TRUE
Vendor_A,INFY,1510.3,01-01-2025 12:45,NSE,INR,35979,254,1509.3275,0.9725,99.93556733,FALSE
Vendor_B,INFY,1507.31,01-01-2025 12:45,BSE,INR,57768,191,1509.3275,-2.0175,99.8663312,FALSE
Vendor_C,INFY,1509.33,01-01-2025 12:45,NSE,INR,18969,376,1509.3275,0.0025,99.99983436,FALSE
Vendor_D,INFY,1510.37,01-01-2025 12:45,BSE,INR,23062,303,1509.3275,1.0425,99.9309295,FALSE
Vendor_A,RELIANCE,2493.47,01-01-2025 12:45,BSE,INR,2243,478,2491.455,2.015,99.91912356,FALSE
Vendor_B,RELIANCE,2494.17,01-01-2025 12:45,NSE,INR,33019,36,2491.455,2.715,99.89102753,FALSE
Vendor_C,RELIANCE,2485.75,01-01-2025 12:45,BSE,INR,41046,13,2491.455,-5.705,99.77101734,TRUE
Vendor_D,RELIANCE,2492.43,01-01-2025 12:45,BSE,INR,88400,274,2491.455,0.975,99.96086624,FALSE
Vendor_A,HDFC,1612.39,01-01-2025 12:45,BSE,INR,72030,100,1615.135,-2.745,99.83004517,FALSE
Vendor_B,HDFC,1714.83,01-01-2025 12:45,NSE,INR,51503,435,1615.135,99.695,93.82745096,TRUE
Vendor_C,HDFC,1522.88,01-01-2025 12:45,BSE,INR,36546,413,1615.135,-92.255,94.28809356,TRUE
Vendor_D,HDFC,1610.44,01-01-2025 12:45,NSE,INR,92387,207,1615.135,-4.695,99.70931222,FALSE
Vendor_A,ICICI,898.36,01-01-2025 12:45,NSE,INR,80192,497,912.0375,-13.6775,98.50033579,TRUE
Vendor_B,ICICI,953.07,01-01-2025 12:45,NSE,INR,38486,439,912.0375,41.0325,95.50100736,TRUE
Vendor_C,ICICI,897.82,01-01-2025 12:45,NSE,INR,60589,303,912.0375,-14.2175,98.44112769,TRUE
Vendor_D,ICICI,898.9,01-01-2025 12:45,BSE,INR,28015,271,912.0375,-13.1375,98.55954388,TRUE
Vendor_A,SBIN,602.4,01-01-2025 12:45,NSE,INR,97208,461,589.0175,13.3825,97.7279962,TRUE
Vendor_B,SBIN,601.55,01-01-2025 12:45,NSE,INR,70582,299,589.0175,12.5325,97.8723043,TRUE
Vendor_C,SBIN,549.72,01-01-2025 12:45,NSE,INR,8359,186,589.0175,-39.2975,93.3282967,TRUE
Vendor_D,SBIN,602.4,01-01-2025 12:45,BSE,INR,52679,272,589.0175,13.3825,97.7279962,TRUE
Vendor_A,WIPRO,450.14,01-01-2025 12:45,NSE,INR,73962,370,451.16,-1.02,99.77391613,FALSE
Vendor_B,WIPRO,452.31,01-01-2025 12:45,NSE,INR,39824,430,451.16,1.15,99.74510152,FALSE
Vendor_C,WIPRO,451.34,01-01-2025 12:45,BSE,INR,90260,310,451.16,0.18,99.96010285,FALSE
Vendor_D,WIPRO,450.85,01-01-2025 12:45,NSE,INR,45893,289,451.16,-0.31,99.93128823,FALSE
Vendor_A,LT,3019.53,01-01-2025 12:45,NSE,INR,18405,200,2937.935,81.595,97.22270915,TRUE
Vendor_B,LT,3010.28,01-01-2025 12:45,NSE,INR,59934,299,2937.935,72.345,97.53755614,TRUE
Vendor_C,LT,3012.68,01-01-2025 12:45,NSE,INR,3979,122,2937.935,74.745,97.45586611,TRUE
Vendor_D,LT,2709.25,01-01-2025 12:45,BSE,INR,94397,96,2937.935,-228.685,92.2161314,TRUE
Vendor_A,AXISBANK,996.99,01-01-2025 12:45,NSE,INR,10436,463,997.0625,-0.0725,99.99272864,FALSE
Vendor_B,AXISBANK,991.83,01-01-2025 12:45,NSE,INR,6952,425,997.0625,-5.2325,99.47520842,TRUE
Vendor_C,AXISBANK,1001.62,01-01-2025 12:45,BSE,INR,59154,138,997.0625,4.5575,99.54290729,FALSE
Vendor_D,AXISBANK,997.81,01-01-2025 12:45,BSE,INR,87338,355,997.0625,0.7475,99.92502977,FALSE
Vendor_A,MARUTI,9468.01,01-01-2025 12:45,BSE,INR,48028,170,9937.4425,-469.4325,95.27612361,TRUE
Vendor_B,MARUTI,10088.22,01-01-2025 12:45,BSE,INR,90013,124,9937.4425,150.7775,98.48273336,TRUE
Vendor_C,MARUTI,10114.95,01-01-2025 12:45,BSE,INR,36016,470,9937.4425,177.5075,98.21375067,TRUE
Vendor_D,MARUTI,10078.59,01-01-2025 12:45,BSE,INR,66965,32,9937.4425,141.1475,98.57963958,TRUE
Vendor_A,TCS,3466.85,01-01-2025 12:50,BSE,INR,95856,495,3559.5525,-92.7025,97.39566982,TRUE
Vendor_B,TCS,3471.48,01-01-2025 12:50,BSE,INR,2635,266,3559.5525,-88.0725,97.52574235,TRUE
Vendor_C,TCS,3843.23,01-01-2025 12:50,BSE,INR,47460,20,3559.5525,283.6775,92.03052912,TRUE
Vendor_D,TCS,3456.65,01-01-2025 12:50,NSE,INR,19522,452,3559.5525,-102.9025,97.10911695,TRUE
Vendor_A,INFY,1513.32,01-01-2025 12:50,NSE,INR,37351,29,1517.235,-3.915,99.74196482,FALSE
Vendor_B,INFY,1516.75,01-01-2025 12:50,BSE,INR,39031,492,1517.235,-0.485,99.96803396,FALSE
Vendor_C,INFY,1520.98,01-01-2025 12:50,NSE,INR,24623,440,1517.235,3.745,99.75316942,FALSE
Vendor_D,INFY,1517.89,01-01-2025 12:50,BSE,INR,67313,203,1517.235,0.655,99.95682936,FALSE
Vendor_A,RELIANCE,2518.63,01-01-2025 12:50,NSE,INR,33866,27,2519.77,-1.14,99.95475778,FALSE
Vendor_B,RELIANCE,2529.09,01-01-2025 12:50,BSE,INR,17001,444,2519.77,9.32,99.63012497,TRUE
Vendor_C,RELIANCE,2517.02,01-01-2025 12:50,NSE,INR,30060,331,2519.77,-2.75,99.89086305,FALSE
Vendor_D,RELIANCE,2514.34,01-01-2025 12:50,NSE,INR,73148,294,2519.77,-5.43,99.78450414,TRUE
Vendor_A,HDFC,1604.62,01-01-2025 12:50,NSE,INR,16485,259,1601.32,3.3,99.79392002,FALSE
Vendor_B,HDFC,1600.28,01-01-2025 12:50,BSE,INR,76711,42,1601.32,-1.04,99.93505358,FALSE
Vendor_C,HDFC,1601.05,01-01-2025 12:50,BSE,INR,56489,430,1601.32,-0.27,99.98313891,FALSE
Vendor_D,HDFC,1599.33,01-01-2025 12:50,BSE,INR,44702,343,1601.32,-1.99,99.87572752,FALSE
Vendor_A,ICICI,780.11,01-01-2025 12:50,NSE,INR,62339,257,865.1875,-85.0775,90.16658239,TRUE
Vendor_B,ICICI,896.21,01-01-2025 12:50,BSE,INR,81230,138,865.1875,31.0225,96.41436105,TRUE
Vendor_C,ICICI,892.16,01-01-2025 12:50,BSE,INR,37777,69,865.1875,26.9725,96.88246767,TRUE
Vendor_D,ICICI,892.27,01-01-2025 12:50,NSE,INR,3551,479,865.1875,27.0825,96.86975367,TRUE
Vendor_A,SBIN,600.37,01-01-2025 12:50,BSE,INR,82251,154,600.7425,-0.3725,99.9379934,FALSE
Vendor_B,SBIN,601.79,01-01-2025 12:50,BSE,INR,78274,371,600.7425,1.0475,99.82563245,FALSE
Vendor_C,SBIN,599.78,01-01-2025 12:50,NSE,INR,66324,323,600.7425,-0.9625,99.8397816,FALSE
Vendor_D,SBIN,601.03,01-01-2025 12:50,BSE,INR,89990,383,600.7425,0.2875,99.95214256,FALSE
Vendor_A,WIPRO,445.41,01-01-2025 12:50,BSE,INR,21332,326,445.19,0.22,99.9505829,FALSE
Vendor_B,WIPRO,445.76,01-01-2025 12:50,NSE,INR,4288,166,445.19,0.57,99.87196478,FALSE
Vendor_C,WIPRO,445.15,01-01-2025 12:50,BSE,INR,51328,255,445.19,-0.04,99.99101507,FALSE
Vendor_D,WIPRO,444.44,01-01-2025 12:50,BSE,INR,3035,415,445.19,-0.75,99.8315326,FALSE
Vendor_A,LT,3023.71,01-01-2025 12:50,BSE,INR,94703,29,3026.0275,-2.3175,99.92341444,FALSE
Vendor_B,LT,3032.21,01-01-2025 12:50,BSE,INR,59262,410,3026.0275,6.1825,99.79568923,TRUE
Vendor_C,LT,3022.49,01-01-2025 12:50,BSE,INR,79250,493,3026.0275,-3.5375,99.88309756,FALSE
Vendor_D,LT,3025.7,01-01-2025 12:50,NSE,INR,64630,290,3026.0275,-0.3275,99.98917723,FALSE
Vendor_A,AXISBANK,1000.36,01-01-2025 12:50,NSE,INR,10101,155,973.205,27.155,97.20973485,TRUE
Vendor_B,AXISBANK,996.51,01-01-2025 12:50,NSE,INR,71468,167,973.205,23.305,97.60533495,TRUE
Vendor_C,AXISBANK,899.06,01-01-2025 12:50,NSE,INR,32885,222,973.205,-74.145,92.3813585,TRUE
Vendor_D,AXISBANK,996.89,01-01-2025 12:50,NSE,INR,28438,216,973.205,23.685,97.56628871,TRUE
Vendor_A,MARUTI,10048.58,01-01-2025 12:50,BSE,INR,56653,386,10026.7275,21.8525,99.78205751,TRUE
Vendor_B,MARUTI,10014.88,01-01-2025 12:50,BSE,INR,34540,127,10026.7275,-11.8475,99.88184081,TRUE
Vendor_C,MARUTI,10034.55,01-01-2025 12:50,BSE,INR,44649,266,10026.7275,7.8225,99.92198352,TRUE
